utility,utility_tariff_name,bill_start_date,bill_end_date,bill_days,bill_statement_date,bill_total_kWh,bill_total,updated,bill_volume,bill_total_unit
PG&E,G1 T Residential Service,10/18/16,10/31/16,14,11/17/16,,31.66,2017-07-10T18:22:36.367884+00:00,17.26667,therms
PG&E,G1 T Residential Service,10/1/16,10/17/16,17,10/18/16,,38.14,2017-07-10T18:22:43.604872+00:00,20.83871,therms
PG&E,G1 T Residential Service,9/17/16,9/30/16,14,10/18/16,,29.74,2017-07-10T18:22:43.547114+00:00,17.16129,therms
PG&E,G1 T Residential Service,9/1/16,9/16/16,16,9/18/16,,34.26,2017-07-10T18:22:50.567730+00:00,19.73333,therms
PG&E,G1 T Residential Service,8/18/16,8/31/16,14,9/18/16,,30.25,2017-07-10T18:22:50.513411+00:00,17.26667,therms
PG&E,G1 T Residential Service,8/1/16,8/17/16,17,8/18/16,,41.48,2017-07-10T18:22:57.900848+00:00,23.23333,therms
PG&E,G1 T Residential Service,7/19/16,7/31/16,13,8/18/16,,27.23,2017-07-10T18:22:57.843351+00:00,17.76667,therms
PG&E,G1 T Residential Service,7/1/16,7/18/16,18,7/19/16,,30.87,2017-07-10T18:23:04.856882+00:00,20.8125,therms
PG&E,G1 T Residential Service,6/17/16,6/30/16,14,7/19/16,,22.94,2017-07-10T18:23:04.800734+00:00,16.1875,therms
PG&E,G1 T Residential Service,6/1/16,6/16/16,16,6/17/16,,33.88,2017-07-10T18:23:12.148869+00:00,22.93333,therms
PG&E,G1 T Residential Service,5/18/16,5/31/16,14,6/17/16,,30.88,2017-07-10T18:23:12.086030+00:00,20.06667,therms
PG&E,G1 T Residential Service,5/1/16,5/17/16,17,5/18/16,,41.1,2017-07-10T18:23:19.175162+00:00,26.37931,therms
PG&E,G1 T Residential Service,4/19/16,4/30/16,12,5/18/16,,28.39,2017-07-10T18:23:19.117348+00:00,18.62069,therms
PG&E,G1 T Residential Service,4/1/16,4/18/16,18,4/19/16,,39.95,2017-07-10T18:23:26.722871+00:00,26.4375,therms
PG&E,G1 T Residential Service,3/18/16,3/31/16,14,4/19/16,,23.51,2017-07-10T18:23:26.668722+00:00,20.5625,therms
PG&E,G1 T Residential Service,3/1/16,3/17/16,17,3/18/16,,27.5,2017-07-10T18:23:33.752871+00:00,24.03448,therms
PG&E,G1 T Residential Service,2/18/16,2/29/16,12,3/18/16,,24.33,2017-07-10T18:23:33.697087+00:00,16.96552,therms
PG&E,G1 T Residential Service,2/1/16,2/17/16,17,2/18/16,,36.21,2017-07-10T18:23:42.444385+00:00,25.24242,therms
PG&E,G1 T Residential Service,1/16/16,1/31/16,16,2/18/16,,33.24,2017-07-10T18:23:42.390535+00:00,23.75758,therms
PG&E,G1 T Residential Service,1/1/16,1/15/16,15,1/17/16,,38.8,2017-07-10T18:23:49.981491+00:00,27.5,therms
PG&E,G1 T Residential Service,12/17/15,12/31/15,15,1/17/16,,36.92,2017-07-10T18:23:49.921418+00:00,27.5,therms
PG&E,G1 T Residential Service,12/1/15,12/16/15,16,12/17/15,,35.98,2017-07-10T18:23:57.667987+00:00,27.03448,therms
PG&E,G1 T Residential Service,11/18/15,11/30/15,13,12/17/15,,29,2017-07-10T18:23:57.608673+00:00,21.96552,therms
PG&E,G1 T Residential Service,11/1/15,11/17/15,17,11/18/15,,27.35,2017-07-10T18:24:04.641277+00:00,20.71875,therms
PG&E,G1 T Residential Service,10/17/15,10/31/15,15,11/18/15,,27.17,2017-07-10T18:24:04.575400+00:00,18.28125,therms
PG&E,G1 T Residential Service,10/1/15,10/16/15,16,10/18/15,,22.85,2017-07-10T18:24:12.145918+00:00,16,therms
PG&E,G1 T Residential Service,9/18/15,9/30/15,13,10/18/15,,18.56,2017-07-10T18:24:12.086853+00:00,13,therms
PG&E,G1 T Residential Service,9/1/15,9/17/15,17,9/18/15,,20.34,2017-07-10T18:24:19.198179+00:00,14.73333,therms
PG&E,G1 T Residential Service,8/19/15,8/31/15,13,9/18/15,,16.49,2017-07-10T18:24:19.140121+00:00,11.26667,therms
PG&E,G1 T Residential Service,8/1/15,8/18/15,18,8/19/15,,26.18,2017-07-10T18:24:26.902429+00:00,17.4375,therms
PG&E,G1 T Residential Service,7/18/15,7/31/15,14,8/19/15,,19.19,2017-07-10T18:24:26.836090+00:00,13.5625,therms
PG&E,G1 T Residential Service,7/1/15,7/17/15,17,7/19/15,,28.34,2017-07-10T18:24:34.638011+00:00,19.34483,therms
PG&E,G1 T Residential Service,6/19/15,6/30/15,12,7/19/15,,21.12,2017-07-10T18:24:34.572729+00:00,13.65517,therms
