utility,utility_tariff_name,bill_start_date,bill_end_date,bill_days,bill_statement_date,bill_total_kWh,bill_total,updated,bill_volume,bill_total_unit
PG&E,G1 T Residential Service,11/17/16,11/30/16,14,12/16/16,,57.46,2017-10-29T19:05:56.192111+00:00,32.34483,therms
PG&E,G1 T Residential Service,11/1/16,11/16/16,16,11/17/16,,39.27,2017-10-29T19:06:03.288032+00:00,24,therms
PG&E,G1 T Residential Service,10/18/16,10/31/16,14,11/17/16,,39.82,2017-10-29T19:06:03.230857+00:00,21,therms
PG&E,G1 T Residential Service,10/1/16,10/17/16,17,10/18/16,,46.53,2017-10-29T19:06:19.488546+00:00,24.67742,therms
PG&E,G1 T Residential Service,9/17/16,9/30/16,14,10/18/16,,36.35,2017-10-29T19:06:19.431941+00:00,20.32258,therms
PG&E,G1 T Residential Service,9/1/16,9/16/16,16,9/18/16,,43.17,2017-10-29T19:06:26.548468+00:00,24,therms
PG&E,G1 T Residential Service,8/18/16,8/31/16,14,9/18/16,,38.1,2017-10-29T19:06:26.489399+00:00,21,therms
PG&E,G1 T Residential Service,8/1/16,8/17/16,17,8/18/16,,49.82,2017-10-29T19:06:33.500620+00:00,27.2,therms
PG&E,G1 T Residential Service,7/19/16,7/31/16,13,8/18/16,,32.66,2017-10-29T19:06:33.440529+00:00,20.8,therms
PG&E,G1 T Residential Service,7/1/16,7/18/16,18,7/19/16,,38.97,2017-10-29T19:06:40.090633+00:00,25.3125,therms
PG&E,G1 T Residential Service,6/17/16,6/30/16,14,7/19/16,,28.99,2017-10-29T19:06:40.021307+00:00,19.6875,therms
PG&E,G1 T Residential Service,6/1/16,6/16/16,16,6/17/16,,40.35,2017-10-29T19:06:47.296365+00:00,26.66667,therms
PG&E,G1 T Residential Service,5/18/16,5/31/16,14,6/17/16,,36.73,2017-10-29T19:06:47.232174+00:00,23.33333,therms
PG&E,G1 T Residential Service,5/1/16,5/17/16,17,5/18/16,,51.59,2017-10-29T19:06:54.082124+00:00,32.24138,therms
PG&E,G1 T Residential Service,4/19/16,4/30/16,12,5/18/16,,35.66,2017-10-29T19:06:54.021500+00:00,22.75862,therms
PG&E,G1 T Residential Service,4/1/16,4/18/16,18,4/19/16,,57.76,2017-10-29T19:07:01.136146+00:00,36.5625,therms
PG&E,G1 T Residential Service,3/18/16,3/31/16,14,4/19/16,,34.31,2017-10-29T19:07:01.072540+00:00,28.4375,therms
PG&E,G1 T Residential Service,3/1/16,3/17/16,17,3/18/16,,46.65,2017-10-29T19:07:07.888676+00:00,37.51724,therms
PG&E,G1 T Residential Service,2/18/16,2/29/16,12,3/18/16,,40.6,2017-10-29T19:07:07.823524+00:00,26.48276,therms
PG&E,G1 T Residential Service,2/1/16,2/17/16,17,2/18/16,,61.74,2017-10-29T19:07:14.782468+00:00,39.66667,therms
PG&E,G1 T Residential Service,1/16/16,1/31/16,16,2/18/16,,56.8,2017-10-29T19:07:14.717007+00:00,37.33333,therms
PG&E,G1 T Residential Service,1/1/16,1/15/16,15,1/17/16,,67.68,2017-10-29T19:08:08.221237+00:00,42.5,therms
PG&E,G1 T Residential Service,12/17/15,12/31/15,15,1/17/16,,64.21,2017-10-29T19:08:08.147588+00:00,42.5,therms
PG&E,G1 T Residential Service,12/1/15,12/16/15,16,12/17/15,,63.31,2017-10-29T19:07:30.665892+00:00,42.48276,therms
PG&E,G1 T Residential Service,11/18/15,11/30/15,13,12/17/15,,51.08,2017-10-29T19:07:30.605935+00:00,34.51724,therms
PG&E,G1 T Residential Service,11/1/15,11/17/15,17,11/18/15,,47.58,2017-10-29T19:07:37.667602+00:00,34.53125,therms
PG&E,G1 T Residential Service,10/17/15,10/31/15,15,11/18/15,,48.46,2017-10-29T19:07:37.601421+00:00,30.46875,therms
